OrderID,OrderDate,Region,Segment,Category,SubCategory,Quantity,Sales,Discount,Profit
2406,2023-03-24,South,Home Office,Furniture,Bookcases,9,2906.09,0.0,790.25
751,2023-03-24,South,Corporate,Technology,Phones,9,5480.0,0.1,569.8
1927,2023-03-25,South,Consumer,Furniture,Tables,1,304.44,0.0,101.55
1709,2023-03-25,East,Corporate,Furniture,Chairs,6,1732.51,0.0,113.75
1719,2023-03-25,South,Corporate,Office Supplies,Storage,7,188.24,0.15,35.27
1830,2023-03-25,West,Corporate,Office Supplies,Binders,5,206.5,0.0,15.2
1178,2023-03-25,South,Corporate,Office Supplies,Paper,2,121.18,0.1,25.25
1837,2023-03-25,North,Consumer,Office Supplies,Paper,5,247.73,0.0,76.33
2302,2023-03-25,North,Corporate,Technology,Accessories,9,5231.17,0.15,756.11
2155,2023-03-25,South,Consumer,Office Supplies,Binders,9,403.92,0.1,42.3
753,2023-03-26,East,Home Office,Technology,Phones,8,2768.29,0.15,417.41
2091,2023-03-26,South,Home Office,Office Supplies,Storage,9,445.2,0.0,78.15
1256,2023-03-26,South,Consumer,Furniture,Bookcases,2,576.92,0.1,49.92
1426,2023-03-27,West,Corporate,Office Supplies,Storage,4,255.48,0.0,58.68
1796,2023-03-27,South,Corporate,Furniture,Bookcases,9,2131.13,0.1,255.77
158,2023-03-27,South,Consumer,Office Supplies,Storage,1,28.1,0.0,6.07
2895,2023-03-27,East,Consumer,Office Supplies,Binders,6,205.79,0.1,15.28
2020,2023-03-27,South,Home Office,Furniture,Chairs,6,1165.85,0.15,138.9
899,2023-03-27,West,Home Office,Furniture,Bookcases,1,354.01,0.2,26.88
463,2023-03-27,South,Home Office,Furniture,Bookcases,7,1327.28,0.0,393.95
1222,2023-03-28,West,Consumer,Office Supplies,Storage,9,242.05,0.15,17.69
2517,2023-03-28,West,Consumer,Office Supplies,Storage,2,71.05,0.0,8.46
1848,2023-03-28,West,Corporate,Technology,Phones,5,1818.42,0.0,346.83
2512,2023-03-28,West,Corporate,Technology,Accessories,7,2579.19,0.0,445.43
1787,2023-03-29,East,Home Office,Technology,Accessories,3,1495.21,0.0,376.98
1242,2023-03-29,South,Corporate,Furniture,Tables,2,423.24,0.0,51.06
2630,2023-03-29,West,Corporate,Furniture,Chairs,1,311.9,0.2,20.29
14,2023-03-29,West,Home Office,Furniture,Chairs,5,1121.55,0.0,306.14
1554,2023-03-30,North,Home Office,Office Supplies,Binders,4,194.1,0.1,37.83
1033,2023-03-30,North,Home Office,Technology,Machines,1,321.8,0.0,61.45
1415,2023-03-30,South,Home Office,Office Supplies,Paper,8,475.1,0.0,78.07
2050,2023-03-30,East,Consumer,Office Supplies,Paper,5,127.47,0.1,31.4
2139,2023-03-31,North,Consumer,Office Supplies,Paper,4,157.16,0.1,43.99
1810,2023-03-31,East,Consumer,Office Supplies,Paper,7,363.65,0.15,40.68
981,2023-03-31,South,Home Office,Office Supplies,Paper,8,450.05,0.1,127.47
520,2023-03-31,East,Home Office,Office Supplies,Binders,8,501.3,0.1,34.15
698,2023-03-31,South,Corporate,Technology,Accessories,1,402.0,0.3,-41.53
634,2023-04-01,West,Consumer,Technology,Phones,3,1347.25,0.0,234.58
2381,2023-04-02,South,Corporate,Furniture,Tables,2,530.35,0.2,20.66
59,2023-04-02,North,Consumer,Office Supplies,Storage,4,229.46,0.15,0.66
398,2023-04-02,South,Corporate,Furniture,Chairs,1,354.91,0.2,-3.63
1604,2023-04-02,North,Consumer,Office Supplies,Paper,1,44.71,0.0,15.36
1797,2023-04-02,South,Consumer,Office Supplies,Storage,4,196.37,0.1,1.64
2437,2023-04-02,West,Corporate,Technology,Machines,2,719.98,0.0,60.48
1874,2023-04-03,South,Corporate,Furniture,Tables,9,2640.75,0.3,57.57
828,2023-04-03,West,Consumer,Office Supplies,Binders,4,209.8,0.0,12.6
469,2023-04-04,East,Corporate,Technology,Phones,8,4778.57,0.1,719.95
2362,2023-04-05,South,Home Office,Technology,Phones,6,1848.36,0.0,270.32
765,2023-04-05,West,Consumer,Technology,Phones,1,451.0,0.2,84.33
819,2023-04-05,West,Corporate,Technology,Machines,7,3239.62,0.2,720.18
1094,2023-04-05,South,Home Office,Furniture,Bookcases,5,961.66,0.2,97.66
1005,2023-04-05,North,Home Office,Office Supplies,Paper,8,350.03,0.0,32.21
1241,2023-04-06,North,Home Office,Technology,Phones,7,2365.41,0.0,720.56
446,2023-04-06,West,Consumer,Office Supplies,Storage,9,263.26,0.0,29.1
543,2023-04-06,East,Home Office,Technology,Accessories,9,2382.34,0.15,277.59
146,2023-04-06,North,Home Office,Furniture,Bookcases,1,203.6,0.0,25.3
1070,2023-04-07,West,Home Office,Furniture,Tables,1,260.3,0.15,19.77
2498,2023-04-07,East,Corporate,Office Supplies,Paper,6,217.46,0.1,30.31
2928,2023-04-07,East,Home Office,Technology,Accessories,4,1751.09,0.0,605.3
2890,2023-04-08,South,Home Office,Office Supplies,Binders,7,202.51,0.2,-12.26
790,2023-04-08,East,Consumer,Technology,Machines,7,2150.99,0.2,-24.67
1354,2023-04-08,East,Home Office,Technology,Phones,3,757.31,0.1,97.56
1450,2023-04-08,East,Consumer,Technology,Phones,9,4706.84,0.1,778.43
1700,2023-04-09,South,Home Office,Technology,Phones,5,2121.33,0.0,344.62
278,2023-04-09,South,Corporate,Office Supplies,Paper,5,285.47,0.1,26.05
737,2023-04-09,North,Consumer,Office Supplies,Binders,4,216.96,0.1,0.64
1542,2023-04-09,East,Corporate,Office Supplies,Storage,2,102.22,0.1,11.27
298,2023-04-09,West,Home Office,Furniture,Chairs,2,459.13,0.2,56.69
541,2023-04-09,West,Corporate,Office Supplies,Paper,2,121.01,0.0,6.31
349,2023-04-09,North,Home Office,Furniture,Bookcases,7,2415.37,0.1,165.09
357,2023-04-09,West,Consumer,Office Supplies,Paper,7,370.46,0.15,64.63
576,2023-04-09,South,Home Office,Furniture,Chairs,5,1318.7,0.15,-0.34
2407,2023-04-09,West,Consumer,Technology,Phones,2,1165.36,0.1,4.7
126,2023-04-09,West,Consumer,Technology,Machines,1,626.81,0.0,126.26
483,2023-04-10,South,Corporate,Technology,Machines,6,2069.96,0.1,425.27
16,2023-04-10,South,Corporate,Furniture,Chairs,3,650.83,0.15,85.91
1910,2023-04-10,East,Home Office,Technology,Machines,3,1693.87,0.15,55.13
2420,2023-04-11,South,Corporate,Technology,Phones,4,1717.79,0.0,565.83
2331,2023-04-11,East,Consumer,Furniture,Tables,9,1525.46,0.1,181.11
2692,2023-04-11,West,Consumer,Furniture,Bookcases,8,2026.75,0.2,326.07
2513,2023-04-11,West,Home Office,Office Supplies,Storage,7,195.22,0.0,10.65
2987,2023-04-12,East,Home Office,Office Supplies,Storage,8,450.1,0.0,49.16
1392,2023-04-12,South,Home Office,Office Supplies,Storage,2,75.47,0.1,16.48
1782,2023-04-12,West,Corporate,Technology,Accessories,6,3234.64,0.0,181.02
2059,2023-04-12,West,Corporate,Office Supplies,Paper,6,261.96,0.15,64.04
2230,2023-04-12,West,Consumer,Office Supplies,Binders,9,521.86,0.1,49.97
2087,2023-04-12,West,Home Office,Technology,Accessories,7,2096.04,0.1,585.35
786,2023-04-13,South,Home Office,Furniture,Tables,5,985.02,0.15,4.48
1807,2023-04-13,East,Consumer,Technology,Accessories,8,4976.92,0.0,680.33
1,2023-04-13,South,Corporate,Office Supplies,Binders,2,56.86,0.15,14.58
422,2023-04-13,East,Home Office,Furniture,Tables,7,1728.47,0.0,469.19
1050,2023-04-14,South,Consumer,Furniture,Tables,6,1039.93,0.15,257.88
378,2023-04-14,North,Consumer,Office Supplies,Paper,9,263.62,0.3,11.81
2953,2023-04-14,East,Corporate,Office Supplies,Paper,4,140.0,0.15,9.93
292,2023-04-14,East,Home Office,Office Supplies,Paper,4,123.94,0.0,30.88
2293,2023-04-14,South,Corporate,Office Supplies,Paper,7,219.85,0.1,45.44
2661,2023-04-14,East,Consumer,Office Supplies,Binders,3,173.62,0.0,9.01
736,2023-04-15,South,Corporate,Office Supplies,Binders,3,74.2,0.15,10.8
2487,2023-04-15,East,Home Office,Technology,Accessories,6,2057.88,0.3,-180.45
2132,2023-04-16,South,Consumer,Technology,Phones,6,3129.84,0.15,243.63
1122,2023-04-16,South,Corporate,Furniture,Chairs,7,1883.86,0.0,502.04
72,2023-04-16,North,Home Office,Office Supplies,Paper,3,181.19,0.0,61.46
800,2023-04-16,East,Consumer,Office Supplies,Paper,8,459.82,0.3,-56.66
430,2023-04-16,East,Corporate,Office Supplies,Paper,5,243.44,0.3,21.49
1814,2023-04-16,West,Corporate,Furniture,Chairs,5,944.25,0.1,14.38
1531,2023-04-17,South,Home Office,Technology,Phones,8,2420.04,0.1,143.09
1959,2023-04-17,North,Home Office,Technology,Machines,1,454.57,0.15,76.75
4,2023-04-17,East,Home Office,Furniture,Bookcases,6,2007.1,0.2,367.54
857,2023-04-17,North,Corporate,Technology,Machines,5,2000.31,0.0,402.2
1388,2023-04-18,East,Home Office,Furniture,Tables,1,209.42,0.0,49.87
2145,2023-04-18,East,Home Office,Furniture,Chairs,4,1145.19,0.1,205.65
2197,2023-04-18,North,Home Office,Technology,Accessories,4,2256.53,0.0,376.14
2646,2023-04-18,West,Home Office,Office Supplies,Binders,2,94.06,0.2,-2.21
1466,2023-04-18,South,Consumer,Office Supplies,Storage,5,270.36,0.0,39.53
1305,2023-04-19,East,Corporate,Office Supplies,Storage,7,389.81,0.1,31.18
586,2023-04-19,North,Consumer,Office Supplies,Paper,9,395.11,0.0,106.4
2732,2023-04-19,East,Corporate,Office Supplies,Paper,2,76.76,0.0,26.4
2981,2023-04-19,South,Consumer,Technology,Machines,7,2049.38,0.3,-185.48
911,2023-04-19,West,Consumer,Technology,Accessories,8,2498.12,0.0,370.46
2363,2023-04-20,North,Consumer,Furniture,Bookcases,3,463.74,0.1,96.62
915,2023-04-21,West,Home Office,Technology,Accessories,5,3138.88,0.15,-58.78
816,2023-04-21,East,Home Office,Office Supplies,Binders,9,284.22,0.15,-3.5
913,2023-04-21,South,Corporate,Office Supplies,Storage,7,205.45,0.2,25.63
2651,2023-04-21,East,Corporate,Furniture,Chairs,7,2660.34,0.1,445.11
1832,2023-04-21,East,Corporate,Office Supplies,Binders,5,313.85,0.0,105.24
2887,2023-04-22,East,Corporate,Furniture,Bookcases,5,1267.9,0.0,138.93
295,2023-04-22,West,Home Office,Technology,Accessories,4,1928.77,0.0,581.06
2672,2023-04-22,North,Corporate,Technology,Accessories,8,3004.01,0.15,394.71
1350,2023-04-23,West,Corporate,Office Supplies,Paper,5,303.09,0.15,8.64
212,2023-04-23,East,Corporate,Furniture,Tables,9,2642.15,0.15,510.24
2743,2023-04-23,North,Consumer,Furniture,Chairs,3,1173.55,0.0,266.38
2748,2023-04-23,West,Home Office,Furniture,Chairs,7,2247.29,0.0,422.31
207,2023-04-23,West,Consumer,Office Supplies,Binders,8,228.62,0.0,22.1
977,2023-04-23,East,Consumer,Technology,Accessories,6,3235.7,0.3,417.61
2594,2023-04-23,South,Corporate,Office Supplies,Paper,3,72.04,0.0,11.71
199,2023-04-23,South,Consumer,Furniture,Tables,7,1350.01,0.1,170.72
1211,2023-04-23,West,Consumer,Office Supplies,Binders,1,56.02,0.1,16.2
1642,2023-04-23,South,Corporate,Office Supplies,Storage,4,212.28,0.3,11.3
1212,2023-04-24,South,Consumer,Office Supplies,Paper,1,28.32,0.1,0.55
1586,2023-04-24,North,Consumer,Technology,Machines,6,2342.75,0.1,271.33
2028,2023-04-24,West,Home Office,Technology,Machines,5,2873.65,0.1,162.19
2313,2023-04-24,East,Corporate,Furniture,Tables,6,2278.4,0.0,738.82
1592,2023-04-25,West,Consumer,Furniture,Bookcases,8,2422.98,0.0,409.44
1289,2023-04-25,South,Corporate,Office Supplies,Storage,5,139.39,0.0,41.98
524,2023-04-25,East,Home Office,Technology,Accessories,8,2835.63,0.1,238.9
359,2023-04-26,North,Consumer,Technology,Machines,4,2091.22,0.15,423.09
2266,2023-04-26,North,Corporate,Furniture,Chairs,9,1381.49,0.15,232.13
1805,2023-04-26,North,Home Office,Office Supplies,Binders,4,238.15,0.2,14.29
1762,2023-04-27,South,Home Office,Office Supplies,Binders,3,82.41,0.0,21.8
658,2023-04-27,West,Consumer,Furniture,Chairs,1,230.88,0.0,51.5
2114,2023-04-27,West,Consumer,Office Supplies,Paper,8,329.5,0.15,10.78
2371,2023-04-27,West,Home Office,Technology,Machines,4,1009.2,0.3,-86.47
439,2023-04-27,North,Consumer,Technology,Accessories,5,1279.85,0.1,208.98
2736,2023-04-27,South,Corporate,Technology,Phones,2,534.8,0.1,110.61
1148,2023-04-27,West,Home Office,Office Supplies,Storage,6,352.64,0.1,32.02
1893,2023-04-27,South,Corporate,Office Supplies,Binders,3,92.98,0.0,10.9
973,2023-04-28,South,Consumer,Office Supplies,Storage,3,89.26,0.0,26.1
448,2023-04-28,North,Consumer,Office Supplies,Binders,5,213.71,0.0,73.81
958,2023-04-28,West,Consumer,Office Supplies,Binders,9,238.16,0.0,66.81
1079,2023-04-28,East,Home Office,Furniture,Tables,7,1214.92,0.1,92.22
2751,2023-04-28,West,Consumer,Technology,Accessories,5,2137.87,0.15,502.87
2164,2023-04-28,North,Consumer,Furniture,Bookcases,8,3082.04,0.2,257.14
772,2023-04-28,West,Home Office,Technology,Phones,9,2838.19,0.0,210.63
1979,2023-04-29,West,Home Office,Technology,Accessories,3,901.78,0.1,121.6
723,2023-04-29,North,Corporate,Office Supplies,Paper,1,56.83,0.0,14.12
1270,2023-04-29,South,Home Office,Technology,Phones,8,4389.78,0.2,501.53
2565,2023-04-29,West,Home Office,Furniture,Chairs,3,933.39,0.2,154.86
2024,2023-04-29,East,Corporate,Furniture,Chairs,4,961.69,0.15,77.44
2710,2023-04-29,North,Home Office,Office Supplies,Storage,6,331.6,0.15,-0.47
2490,2023-04-30,East,Consumer,Technology,Accessories,7,2104.5,0.0,593.22
1676,2023-04-30,South,Consumer,Technology,Accessories,7,4067.64,0.0,224.82
1553,2023-04-30,East,Consumer,Office Supplies,Binders,9,385.21,0.0,104.03
285,2023-04-30,West,Home Office,Office Supplies,Storage,2,68.29,0.1,9.4
1245,2023-04-30,East,Home Office,Office Supplies,Storage,8,273.01,0.2,-5.42
434,2023-04-30,North,Consumer,Furniture,Bookcases,1,331.17,0.2,62.51
1958,2023-05-01,East,Corporate,Office Supplies,Paper,4,152.98,0.3,23.08
852,2023-05-01,North,Consumer,Technology,Machines,2,936.79,0.1,176.52
2595,2023-05-02,West,Corporate,Furniture,Bookcases,7,2371.55,0.1,-16.08
1812,2023-05-02,West,Home Office,Furniture,Tables,1,394.49,0.15,82.61
695,2023-05-02,East,Home Office,Technology,Phones,2,1099.2,0.0,59.19
1853,2023-05-02,North,Corporate,Technology,Phones,2,834.08,0.1,20.61
9,2023-05-02,North,Home Office,Technology,Machines,2,837.64,0.1,208.88
232,2023-05-03,North,Corporate,Office Supplies,Binders,8,490.63,0.0,114.53
2586,2023-05-04,North,Consumer,Technology,Machines,3,1526.69,0.3,-134.93
2425,2023-05-04,North,Home Office,Technology,Machines,4,1091.79,0.2,117.62
1575,2023-05-04,South,Corporate,Office Supplies,Binders,3,159.95,0.0,44.09
242,2023-05-04,West,Corporate,Office Supplies,Storage,4,213.42,0.1,35.23
2115,2023-05-04,East,Home Office,Office Supplies,Paper,4,142.01,0.3,-2.55
2762,2023-05-04,West,Consumer,Technology,Phones,4,1078.29,0.2,133.78
406,2023-05-05,North,Corporate,Office Supplies,Paper,7,398.95,0.15,50.1
638,2023-05-06,North,Home Office,Office Supplies,Paper,8,349.06,0.0,82.15
1994,2023-05-06,East,Home Office,Furniture,Tables,4,890.05,0.3,102.28
814,2023-05-06,West,Consumer,Office Supplies,Storage,9,521.15,0.15,116.88
901,2023-05-06,North,Home Office,Technology,Phones,5,1880.88,0.3,50.9
440,2023-05-07,West,Consumer,Office Supplies,Paper,5,139.9,0.15,34.96
1844,2023-05-07,East,Consumer,Furniture,Bookcases,5,1596.45,0.3,98.25
1121,2023-05-07,East,Corporate,Furniture,Bookcases,3,791.49,0.15,60.46
365,2023-05-08,West,Home Office,Technology,Machines,2,645.26,0.0,155.39
1310,2023-05-08,South,Consumer,Office Supplies,Storage,7,183.7,0.1,45.46
1287,2023-05-08,West,Corporate,Technology,Accessories,9,2191.73,0.15,138.81
2649,2023-05-08,West,Home Office,Technology,Accessories,3,937.04,0.0,322.85
2379,2023-05-08,East,Home Office,Office Supplies,Binders,8,377.66,0.0,23.61
2967,2023-05-09,North,Home Office,Technology,Phones,1,396.16,0.0,88.24
2493,2023-05-09,North,Home Office,Technology,Phones,4,1464.11,0.1,106.04
2014,2023-05-09,North,Consumer,Furniture,Chairs,5,1710.95,0.2,-17.5
2657,2023-05-09,West,Consumer,Furniture,Tables,3,864.15,0.0,77.58
102,2023-05-09,South,Corporate,Office Supplies,Paper,7,372.08,0.0,66.46
2979,2023-05-09,West,Corporate,Technology,Phones,6,3750.17,0.2,679.35
1707,2023-05-10,South,Consumer,Technology,Accessories,2,1099.14,0.3,-24.53
2391,2023-05-10,South,Home Office,Technology,Phones,6,3351.53,0.3,-375.93
2354,2023-05-10,West,Corporate,Technology,Phones,3,755.18,0.0,190.7
1092,2023-05-10,East,Consumer,Technology,Machines,2,564.76,0.0,77.58
1928,2023-05-10,East,Corporate,Technology,Machines,7,2309.32,0.0,240.37
221,2023-05-10,South,Home Office,Furniture,Tables,6,2027.51,0.1,344.85
1338,2023-05-10,East,Home Office,Office Supplies,Storage,5,287.11,0.0,52.94
2494,2023-05-10,West,Consumer,Office Supplies,Paper,8,251.68,0.0,72.46
2259,2023-05-10,South,Corporate,Technology,Accessories,2,674.8,0.2,66.34
2993,2023-05-11,North,Consumer,Office Supplies,Paper,4,220.69,0.0,39.51
1451,2023-05-11,South,Home Office,Technology,Machines,2,1041.19,0.15,100.29
18,2023-05-11,South,Consumer,Technology,Phones,7,2885.2,0.0,520.43
281,2023-05-11,East,Home Office,Technology,Accessories,5,1364.05,0.0,473.23
2851,2023-05-11,North,Consumer,Technology,Accessories,9,4676.23,0.0,1233.41
45,2023-05-11,West,Consumer,Office Supplies,Storage,6,273.94,0.0,59.2
1385,2023-05-11,East,Home Office,Office Supplies,Paper,6,274.8,0.0,50.34
2697,2023-05-12,West,Corporate,Technology,Phones,3,936.23,0.0,113.67
627,2023-05-12,South,Consumer,Technology,Accessories,9,5470.69,0.0,616.64
1030,2023-05-12,West,Corporate,Office Supplies,Binders,7,229.63,0.0,75.03
2694,2023-05-12,East,Consumer,Technology,Machines,3,1774.05,0.1,303.45
803,2023-05-13,South,Consumer,Technology,Accessories,2,687.56,0.0,58.98
1620,2023-05-13,East,Consumer,Furniture,Bookcases,2,377.66,0.0,131.03
593,2023-05-13,North,Consumer,Furniture,Bookcases,5,1695.39,0.1,22.46
1120,2023-05-13,South,Home Office,Office Supplies,Paper,3,76.71,0.0,20.97
2100,2023-05-13,East,Consumer,Furniture,Tables,2,421.16,0.1,114.31
1951,2023-05-13,North,Home Office,Furniture,Bookcases,7,2655.38,0.1,55.93
659,2023-05-14,South,Consumer,Furniture,Tables,6,1479.69,0.1,234.73
2345,2023-05-14,West,Corporate,Technology,Phones,6,1572.36,0.0,294.0
1103,2023-05-14,North,Corporate,Furniture,Bookcases,2,618.75,0.1,147.27
118,2023-05-15,South,Home Office,Office Supplies,Binders,7,320.46,0.15,3.27
311,2023-05-15,North,Consumer,Office Supplies,Storage,4,126.39,0.15,16.04
2652,2023-05-16,East,Corporate,Technology,Machines,5,2708.4,0.0,734.74
1432,2023-05-17,West,Home Office,Office Supplies,Binders,4,226.25,0.0,11.69
2764,2023-05-17,East,Corporate,Office Supplies,Paper,5,224.61,0.1,19.06
1012,2023-05-17,South,Home Office,Office Supplies,Paper,4,158.41,0.2,33.07
1144,2023-05-17,West,Consumer,Technology,Accessories,1,504.51,0.1,130.48
945,2023-05-17,South,Consumer,Furniture,Chairs,8,3082.27,0.2,50.13
2770,2023-05-18,East,Home Office,Technology,Machines,6,3533.82,0.15,104.58
804,2023-05-18,East,Consumer,Furniture,Bookcases,7,1392.56,0.2,249.59
2547,2023-05-18,East,Home Office,Office Supplies,Paper,9,573.1,0.15,142.47
985,2023-05-19,West,Corporate,Furniture,Bookcases,3,622.87,0.0,70.36
106,2023-05-19,West,Consumer,Office Supplies,Binders,4,112.29,0.1,6.32
978,2023-05-20,South,Consumer,Office Supplies,Storage,2,88.49,0.15,18.57
1507,2023-05-20,West,Corporate,Furniture,Tables,1,340.57,0.0,112.66
1473,2023-05-21,North,Corporate,Technology,Accessories,2,1179.35,0.0,131.62
1111,2023-05-21,West,Home Office,Technology,Accessories,9,4946.17,0.2,386.06
1190,2023-05-21,South,Consumer,Office Supplies,Binders,8,399.71,0.1,62.37
2120,2023-05-21,South,Corporate,Technology,Accessories,4,1610.88,0.0,127.74
2163,2023-05-21,East,Corporate,Office Supplies,Storage,4,153.37,0.0,22.65
2844,2023-05-22,North,Home Office,Furniture,Tables,2,451.09,0.15,97.13
1495,2023-05-22,West,Home Office,Office Supplies,Storage,2,115.08,0.1,12.76
397,2023-05-23,North,Consumer,Furniture,Chairs,5,1824.56,0.0,558.65
1044,2023-05-23,South,Consumer,Furniture,Chairs,5,1147.82,0.0,249.17
2080,2023-05-23,East,Consumer,Technology,Machines,2,1176.81,0.1,322.27
1813,2023-05-23,North,Home Office,Furniture,Bookcases,1,345.06,0.15,70.42
680,2023-05-23,South,Consumer,Office Supplies,Storage,4,175.71,0.1,9.75
2328,2023-05-23,East,Home Office,Office Supplies,Binders,4,198.52,0.2,6.92
574,2023-05-24,East,Home Office,Furniture,Chairs,1,284.13,0.2,-1.73
265,2023-05-24,South,Home Office,Furniture,Tables,3,1198.22,0.0,225.14
2891,2023-05-24,South,Corporate,Technology,Phones,6,1631.97,0.1,400.14
1202,2023-05-24,East,Corporate,Technology,Machines,5,1532.62,0.15,72.76
2131,2023-05-24,North,Consumer,Technology,Accessories,1,478.78,0.0,126.7
239,2023-05-24,North,Consumer,Furniture,Bookcases,5,1061.82,0.15,230.24
583,2023-05-24,East,Consumer,Furniture,Tables,6,1759.16,0.0,506.97
707,2023-05-25,North,Corporate,Technology,Machines,6,1695.07,0.2,126.89
903,2023-05-25,East,Home Office,Office Supplies,Binders,6,144.68,0.3,-13.99
1929,2023-05-25,East,Consumer,Technology,Phones,9,3851.6,0.0,330.26
1046,2023-05-25,East,Consumer,Office Supplies,Binders,4,139.35,0.2,-8.42
1549,2023-05-25,South,Consumer,Technology,Machines,6,2260.1,0.1,585.07
2029,2023-05-25,East,Home Office,Furniture,Bookcases,3,1132.11,0.2,146.62
752,2023-05-25,South,Home Office,Office Supplies,Paper,9,488.67,0.15,99.17
726,2023-05-26,East,Consumer,Technology,Machines,3,1793.02,0.0,487.71
1309,2023-05-26,West,Consumer,Furniture,Bookcases,6,1245.13,0.0,74.22
1499,2023-05-26,East,Corporate,Technology,Machines,5,1345.36,0.15,229.86
2189,2023-05-26,South,Corporate,Furniture,Chairs,2,555.5,0.0,125.66
2746,2023-05-26,West,Consumer,Office Supplies,Paper,7,207.12,0.0,43.99
912,2023-05-26,North,Home Office,Furniture,Tables,3,460.46,0.15,32.01
251,2023-05-27,East,Corporate,Furniture,Chairs,1,358.65,0.0,116.16
